mean_reward,mean_q,mean_r,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
25.138,"[41.712  1.173 13.237  2.032  4.791  2.158  2.032  1.857  1.006 21.825
  9.364 10.52   5.945  4.967  4.944  1.157 21.472  3.553  3.463  1.148
  1.128  5.359 14.829  4.619  1.138  1.102  5.285  1.082 46.866 13.409
  8.422 14.207  1.776  5.886  1.044  1.013  1.007 32.907  3.219  6.919
  1.068  5.989  1.111  1.002 11.3    6.733  2.175  6.751  2.02   0.986
 25.669  7.249  4.929  5.34   1.162 25.244  2.235  7.795  1.644  1.069
  1.077  1.108 22.156  5.295  7.533  3.178  1.039  1.088  1.105 46.647
  8.736  6.212  1.914  1.827  3.891  1.052  1.112  9.628  7.878 14.675
  8.974  7.513  6.518  1.001  2.008  1.015 33.352 18.201  3.483  7.521
  2.266  6.582  1.995 39.558  6.378  2.726  3.979  6.883  0.996  1.028
  1.038  1.038 15.226  9.644  8.996  3.086  1.002  1.019 25.734  8.372
  1.167  4.177  1.024  2.758  1.007 27.091  1.877  1.065  1.999  3.796
  2.756  1.015  5.816 24.748  7.981 15.718  9.432  7.011  5.557  1.081
 22.323  5.249  1.135  2.367  1.117 36.015 21.945  5.233 11.076  8.997
  2.131  1.05  35.059 10.201 13.834  5.4    3.072 10.362  1.011  1.005
  4.387 15.287  6.881  2.019  1.082  0.996  1.028  1.02  40.742 19.797
  5.209  5.355  2.097  1.057 28.013  1.728  1.486 14.957  6.33   5.154
  2.035  1.021  3.363 18.196  2.128  6.425  0.995  1.037  1.973  0.99
 16.225 33.082  1.109  5.14   8.508  2.01   1.011 17.572  4.686  1.169
  1.091  3.022  1.664  1.027 45.353  2.897  1.117  3.17   4.486  6.999
  1.085  3.807  2.82   4.064  1.014  0.992  1.024 26.179  6.535  3.106
  7.163  4.902  1.093  1.109  1.052  1.685 19.908 30.089  9.851  4.013
  0.988  4.16   4.784 23.914  7.296  5.642  4.058  1.202  1.207 34.399
  8.928  8.974  4.351  1.     1.637 36.131  8.7    4.003  5.335  2.128
  1.066  1.039 25.853 12.669 27.646 12.714  5.249  3.086  1.06   1.025
 25.547  5.545  6.06  12.234  2.146  3.763  6.278  1.097  1.016  1.696
 19.78   8.223  6.329  2.947  1.098 25.121  3.225  1.036  1.006  1.071
  8.2    1.034  1.042  1.03  27.939 13.723  8.152  3.321  8.354  2.934
  1.868 30.443 13.617 20.728  8.489  1.067  5.979  1.071  1.198 13.602
  9.44   3.424  4.738  5.731  3.358  2.134  1.072 27.876 12.793  2.205
  7.253  5.57   3.241  3.271  1.043  1.131 34.696 23.614  6.194 14.079
  1.055  1.06   1.691  1.054 41.157 23.874  1.162  8.875  2.428  1.138
  2.253  1.132 13.912  9.697 14.117 11.119  8.552  1.041  1.029  1.514
  1.03  26.666 13.642  3.047  1.204  4.685  1.237  4.746  4.595  6.775
  1.112  3.547 29.425 16.207  6.61  13.814  8.318  7.236  3.311  4.85
 51.778 10.321  6.674  7.276  1.099  5.254  5.068 21.623  2.559  3.404
  3.403  1.147  1.132 27.303  7.964  3.2    1.976  0.996 32.085 15.611
  5.679  1.595  2.972  0.996  0.969  0.977  0.987 33.723 13.202 14.647
  5.075  6.493  5.294  2.202  1.054 17.059 17.793  7.443  6.16   3.31
  1.081  1.204 26.706 26.735  8.171  2.287  4.859  1.128  1.125  1.111
  1.183 36.281  6.239  4.937  8.309  3.883  9.365  1.093  1.092  1.105
  1.234 32.171  6.863  4.152  2.002  1.016  6.052  4.999 21.112 18.571
  3.778  1.009  2.     0.987 17.533 27.128  5.906  3.777  1.072  4.3
  2.087  4.142 25.116  8.285  1.123  4.391  1.087  1.051  1.075  3.78
 13.503  8.413  4.18   4.349  1.812  1.13   2.239  1.11   1.111 26.622
  4.81   1.244  3.381  2.248  1.123 10.182 29.549 14.372  2.366  7.586
  6.098  1.098 27.604 14.96   2.157  8.708  3.958  1.064  1.94  22.164
  4.64   2.008  1.073  1.083  1.094 26.939  3.365  1.075  1.582  1.511
  6.186  0.999  1.008 33.79   6.486  4.664  3.069  2.041  1.024  1.006
 20.696 15.251  9.467 18.518  1.004  2.113  3.084  1.015  1.867 40.83
  5.063 14.55   2.138  1.065  7.228  3.185  5.211  2.911  1.069 24.114
 11.508  2.327  2.269  2.221  1.883 10.425 31.522  6.389  7.009  5.56
  1.103  4.33  10.476  4.824  1.054 34.642 18.095  1.069  3.804  3.253
  1.095  1.087  1.091 31.454 19.75  11.302  5.744  6.106  1.174  1.071
  1.064  3.877  3.612 14.643  6.861  1.07   1.083  1.066 44.6    8.259
  7.944  3.213  1.021  1.016 12.352  3.57   2.702  2.233  7.37   1.035
  1.047  1.033 23.838 24.032  3.999  3.559  1.095  1.101  2.049  1.04
  1.105 14.355  9.574  6.277  5.179  1.162  1.126  2.125  1.875 37.092
 18.084  7.294  1.123  2.163  2.186  1.695 28.171 19.62   1.097  5.344
  1.062  5.237  1.058  1.046 15.243  9.844 19.065 19.418 10.882  2.092
  3.803  2.69   1.007 37.574  6.565 13.548  4.312  3.301  1.093  1.081
 16.564  4.536  1.745  4.022  6.356  1.093  1.155 17.952 25.718  7.417
  3.827  4.198  2.192  1.027 22.516  6.974 20.793  8.975  5.761  2.186
  3.681 36.275 11.807  5.662  5.     1.083  1.087 38.05  15.114  6.589
  3.15   5.358  1.113  1.108  1.165  1.115 14.434 36.364  2.407  8.902
  9.707  1.118  2.198  1.104 23.329 10.711  1.065  1.426  7.906  2.628
  1.037  1.048 14.343 27.096 18.145  4.181  1.808  3.267  1.065  3.486
  1.059  1.066 28.227 11.276 12.635  2.107  5.024  3.355  1.028  1.04
 27.931 29.35   3.36   4.868  1.122  9.964  2.194  2.058  1.023 35.871
  6.597  2.084  1.11   1.049 10.271  5.908  1.03   1.026 31.375 10.814
  5.824  8.754  4.454  3.213  4.695  1.103  1.145 27.646 12.774  3.529
  5.575  1.234  1.194  1.091 18.184 27.837  8.7    4.85   4.948  1.139
  1.023  1.022  1.547 22.269  5.11   8.756  2.364  4.524 13.898  3.963
  2.16   1.077  9.827  9.439 24.572  1.076  6.899  5.796  7.868  3.694
  1.933  2.041  0.97  47.904  8.861  3.029  3.153  5.22   5.52   0.986
 45.881  8.782  1.117  5.38   2.148  6.611  1.138  1.069 24.374  4.094
 14.285  2.198  2.201  3.827  4.685  1.049  1.047 13.936 23.281  2.166
  5.219  5.391  1.01   2.047  1.016]",[ 0.56667579  0.98255556  0.75914848 21.74827571],1748576192,,False,1,6df61_00034,2025-05-30_11-36-32,376.9097876548767,376.9097876548767,3746949,ubuntu-vGPU-01,10.11.27.88,376.9097876548767,1
25.249,"[21.748  7.148  7.827  0.612  1.218  3.704  1.231  1.231  0.615 18.137
  5.113  8.549  5.28   5.507  1.198  0.596 27.891  3.414  4.982  1.271
  1.25   0.621  9.543  9.09  11.733  2.5    0.628  1.231  0.621 33.195
  8.738  3.16   8.502  1.828  1.232  0.617  0.633 32.608 13.647  4.913
  6.259  0.598  0.601  0.595  3.176  3.652 23.791 10.726  3.598  0.627
  0.635  4.722  0.635  1.053  0.629 28.664  7.462 15.592  5.66   6.384
  4.038  5.266  0.629  3.894 12.976  8.309 17.069  0.663  3.655  4.079
  4.149  0.613  0.62   1.836  0.607  0.614 27.029 17.168  0.631  0.63
 10.966  8.803  1.217  0.607  0.61  36.798  4.681 10.168  8.404  0.605
  1.591  0.608  1.144 27.498  9.149  6.837  1.867  0.591  1.669  1.176
  0.582  0.586  4.22   0.939 37.547  9.791  7.446  6.712  1.222  1.923
  1.156  0.619  9.275 17.431  5.895  1.228  1.873  5.355  0.615  0.611
 15.546 15.599  1.521  9.27  13.075  9.109  0.632  1.328  0.63   4.905
  1.21   0.619 11.381  2.714  6.797  1.868  0.615  2.533  4.335 14.615
  4.233  1.887  1.236  0.621  0.625 32.131  5.082  7.273  1.205  0.609
  5.007  0.609  1.377  8.775 15.263  1.365  0.65   0.645  3.967  1.963
  4.528  0.651 31.127  8.537  0.641  6.236  4.317  1.285  0.642  0.645
 29.911 12.065  2.708  4.27   0.657  0.639  7.012  1.232  1.93   1.269
  0.628 30.797  6.501  3.018  1.784  0.59   0.605 14.115 22.778 10.511
  5.556  2.442  1.768  0.594  0.594 25.991  4.68  11.24   3.376  2.397
  1.207  0.604  0.609  0.606  9.596 11.219  7.006  0.578  1.136  0.567
 10.556 32.026  2.767  6.155  0.618  4.202  7.109  0.609  0.61   0.612
 16.985  9.832  1.228  0.606  1.222  0.605  0.613 31.109  0.937 13.644
  6.762  5.354  1.699  0.58   0.583 17.541 11.155  1.779  2.891  0.583
  4.8    0.588 10.324  8.738  0.654  1.234  1.187  3.779  0.601  2.847
 24.976  8.589  5.639  0.652  3.111  4.931  1.27   0.61   0.61  23.07
  8.806  8.453  2.244  0.571  0.588  0.58   5.294  7.737  5.778  4.938
  3.816  1.174  1.245  1.006  0.62   9.572 23.303 11.61   2.457  1.224
  1.203  0.598  0.597 22.457  1.342  8.039  8.321  0.6    0.6    1.217
  0.615  0.613  0.622  4.859 19.466  5.577  0.615  4.34   0.607  4.568
  0.608 30.805  5.123  0.957  5.552  5.807  1.736  1.142  3.831  0.576
  0.582 31.859  1.378  5.513  3.489  1.839  1.231  0.611 11.209  4.689
  1.205  0.576  1.152  0.577  0.571 33.571 11.718  4.774 10.639  3.809
  0.61   3.916  0.596 10.112 31.659 12.051 12.456  1.834  0.604  3.801
  5.152  9.878 26.078  7.507  2.822  0.631  0.628  1.186  0.625 19.51
 11.979  8.298  0.599  1.207  0.591  1.202  0.6   36.792  9.207 11.108
  1.233  1.22   0.618  4.87   0.62   0.62  26.822  8.956  1.919  3.677
  1.199  1.241  0.604  0.602 17.963  8.516  5.356  0.626  0.609  4.591
  7.999  2.91   7.59   2.624  2.437  0.612  0.61   0.608  0.612 19.415
  8.979 11.538  8.504  3.398  0.601  4.264 20.645  4.425 10.809  3.664
  0.588  3.834  4.877  3.478  0.595  8.29   5.186  6.505  1.719  1.164
  0.573 36.705 11.174  1.802  5.821  0.6    1.188  5.205 32.125  1.132
  3.965  2.747  7.154  5.232  1.202  0.606  0.603  1.216  0.606  0.619
 33.106  4.585  6.385  2.095  1.158  0.576  8.595 13.766  2.883  0.616
  0.607  0.602 25.496  2.628  3.68   8.717  0.594  1.179  0.581  0.59
 26.221  6.044  6.273  2.548  0.593  0.595 16.555  7.134  2.483  0.595
  5.277  0.601  0.608  5.12   4.664 15.614  6.843  5.321  5.088  0.609
 36.293  6.762  3.712  2.728  0.59   0.584  0.585  0.593  4.8    0.585
 18.982  1.148  0.541  2.275  1.118  0.566 13.745 10.212 21.192 10.828
  4.724  1.182  2.978  3.549  0.592 20.835  2.481  0.598  4.019  4.063
  0.596 22.024  9.385  2.568  7.139  1.183  1.173  0.598 10.636  0.989
  4.001  2.434  1.217  0.602 13.134 11.571  1.303  0.647  0.658  0.646
  2.725 36.109 12.867  6.107  4.92   2.835  0.599 13.853 22.921 15.886
  7.205  2.838  1.208  3.675  0.593 22.555 11.385  5.03   1.868  0.95
  0.947  4.038  0.604 19.793  2.624  0.645  0.646  0.635 20.589  2.999
 10.145  1.153  0.575  3.347  0.573  4.055  7.993  8.431  5.585  2.352
  0.588  1.175  0.592 27.827 13.48   2.384  2.47   0.601  1.782  0.599
  0.594  4.815  8.553  1.237  0.962  0.676  4.957  1.187  1.215  0.599
  0.61  24.696  7.574  0.598  1.167  4.102  1.198  0.585 16.757 17.952
  3.862  2.651  1.164  0.575  0.579  4.303 14.113 20.925  5.521  6.464
  1.179  1.171  1.178  0.6    0.6    0.588 23.085  7.775  6.061  0.67
  3.83   4.815 20.038  2.5    4.787  0.599  1.822  0.61   0.606  9.781
 21.462  3.683  5.466  1.179  2.864  0.592  0.619  0.592 26.331  8.611
  9.24   0.554  1.082  4.4    4.404  0.542 22.161 15.643  3.047  5.48
  1.207  0.603 16.781  8.36   3.157  5.944  1.173  1.165  0.577 36.922
  5.108  4.598  1.13   1.141  5.284  0.579  3.457  9.738 20.874  1.257
  5.235  1.154  8.381  1.153  1.244 25.943  4.934  7.014  7.413  1.227
  0.611  1.214  4.694  1.197  0.595  7.954 11.526  7.611  2.104  0.603
  1.603  0.594 12.132  6.581  4.036  0.603  0.606  0.599 31.892 16.579
  0.63   1.875  1.855  1.841  0.607  0.604  0.618 29.674 16.401  1.276
  5.867  1.22   0.605  1.209  0.602  5.     7.017 13.825  3.6    5.936
  1.19   1.184  2.78   1.155 29.745  6.158  4.528  5.765  0.617  1.601
  4.465  0.625  0.624 18.072 25.525  5.437  9.106  4.455  1.868  0.622
  1.244  0.621 38.456  1.401  3.772  8.264  5.664  0.598  0.587  3.919
  0.593 22.869  7.564  3.367  1.847  3.469  0.607  0.61   4.729 12.524
 16.427  4.639  5.353  3.668  3.687  1.157  0.578  1.17   0.584 15.426
  4.381 14.69   0.624  1.223  0.612  1.221  0.613  0.609 21.909  2.013
  1.894  0.638  1.245  0.616 15.975  5.249  3.031  6.016  6.171  0.622
  1.78   0.612 27.247  3.565 15.099  6.093  2.438  1.715  4.614  0.605
 18.781  8.529  0.596  0.595  1.205  3.215  0.602]",[ 0.56123724  0.97746459  0.75852321 21.78313649],1748576553,,False,2,6df61_00034,2025-05-30_11-42-33,361.15823793411255,738.0680255889893,3746949,ubuntu-vGPU-01,10.11.27.88,738.0680255889893,2
25.909,"[29.117  6.698  3.247  0.422  0.417  0.207  2.444 28.367 12.197  0.629
  3.079  0.201  0.613  0.61   0.213  0.208 24.811  4.658  3.106  0.409
  5.667  3.184  0.201  0.404  0.202 13.965  0.41   0.397  0.413  0.197
 19.645 12.284  0.857  0.854  2.742  0.208  0.205  0.207 23.715  8.836
 16.605  4.386  1.014  2.493  5.531  3.175  0.203  0.203 24.69   8.203
  3.37   0.615  0.41   0.202  0.205 26.227  9.086  0.676  1.055  4.247
  0.63   0.209  0.201 18.771  1.739  0.633  0.793  0.201  0.195  0.21
  9.285  7.962  0.223  0.423  0.202  0.404  0.207  0.202 14.399 10.667
 10.132  1.22   3.708  0.4    0.201 19.667 12.125  2.403  1.2    0.213
  0.202  0.217  0.197  0.197  4.933 14.696  7.392  1.059  0.607  0.409
  0.415  0.2    5.342 20.358  2.668  3.49   2.806  0.404  5.475  0.203
 11.934 10.502  2.766  0.412  0.205 23.869  2.968  0.832  9.304  0.204
  0.407  0.193  0.203 18.313  3.31   0.201  0.198  0.397  0.204 22.425
  2.498  6.243  0.213  2.921  1.364  0.21   0.207  0.209 17.732  5.382
  4.927  0.213  0.217  0.22  19.352  4.876  4.247  0.232  4.017  1.021
  0.203  0.203  3.55   0.427  0.214 14.197  1.36   0.876  0.408  0.214
  0.213  0.676 11.001  6.495  5.377  0.403  0.193  0.198 19.159  0.435
  5.825  0.41   0.209  0.201 18.332  0.829  0.399  0.196 22.93   0.571
  3.891  7.99   0.198  0.201  0.595  0.2    0.901 19.82   9.591  2.685
  7.76   3.275  0.429  0.208  0.209 27.05   3.92   0.899  3.049  4.979
  1.075  2.455  0.407  3.325  0.202  0.604  0.206  3.576  0.202 26.547
  1.374  4.829  2.811  4.647  3.534 16.815  0.422  0.403  0.194  0.207
  0.192 15.146  4.009  0.208  0.2    0.196  0.208 22.353  1.314 12.949
  0.607  0.199  4.111  0.216  0.214 18.49   7.424  7.953  0.421  0.413
  0.213 13.208 15.88  10.081  0.613  4.006  0.401  2.045  0.201 30.527
 15.507  3.765  0.208  0.617  0.205  0.209 13.022  1.722  0.433  0.603
  0.218  0.212 15.695  0.227  4.889  0.598  0.2    0.194 23.572  7.958
  0.852  9.289  5.712  4.921  0.865  0.203  0.204  9.803  8.307  8.393
  2.402  0.203  0.196  4.094  0.196 23.233  5.455  8.437  4.499  0.803
  0.405  0.2    0.202  4.565  6.594  2.15   4.068  0.423  4.757  0.204
  0.411  0.206 11.051 21.198  6.653  0.452  1.246  0.6    6.105  0.404
  0.199 12.727  2.792  5.11   4.603  4.947  0.197  0.2    0.196 11.854
  7.152  3.375  0.213  0.203  0.205 17.406 19.679  6.723  1.21   2.999
  5.351  2.667  0.208  0.204 18.799 10.386 11.863  0.201  0.201  0.399
  0.198 31.828  1.289  2.9    4.622  2.887  0.206  0.207  2.855  0.593
 26.138  1.807  0.215  5.146  0.202  0.602  0.201  0.402  3.382 21.787
  6.766  2.546  3.527  0.21   2.949  3.031  0.204  0.218  0.212  0.199
  0.207  0.204 37.939  0.452  5.375  0.83   0.824  0.2    0.198 18.563
  0.433  0.422  0.201  0.612  0.205  0.206 11.142  5.105  0.633  0.592
  0.204  3.479  9.718 20.018  5.266  0.198  8.472  0.412  0.201  0.199
  0.203  3.995 18.942 13.535  0.22   7.765  0.597  3.506  0.199  0.197
  0.199 25.831  9.49   4.33   3.697  0.606  0.606  4.86   0.197  0.204
  0.198 32.255 10.009  0.204  1.02   0.203  0.209  0.404  2.391  4.881
 22.136  6.074  5.949  0.426  1.047  3.29   0.217  0.209 20.933  7.427
  2.975  5.944  2.426  7.077  0.406  0.595  2.889  0.202 32.726  0.657
  5.422  3.841  0.401  0.404  0.202  0.201 20.873  2.611  0.836  0.804
  0.391  0.211 20.502  3.114  2.374  0.793  4.858  0.193  0.195 14.688
  0.627  0.413  0.199  0.2    0.206 31.512  8.999 16.101  1.425  8.759
  1.956  0.211 23.279  4.419  0.591  0.406  0.21   0.416  0.199 20.634
 16.956  0.22   0.212 10.668  0.204  5.61   0.205  3.763  0.209 14.603
  0.846  0.405  0.202 23.105  0.228  0.218  1.033  0.214  0.606  0.198
  0.2    3.342 18.916  4.466  2.681  0.204  0.208  0.418  0.424  0.209
 10.331  4.592  3.335  9.273  0.418  3.482  0.203  0.201 22.853  3.752
  1.014  3.788  2.939  0.408  0.2    0.205 24.82  20.878 11.025  1.482
  0.209  0.201  0.821  0.208  0.202  0.197 31.279  3.361  5.097  1.607
  0.399  3.175  0.199  3.573  0.2   21.532  1.827  0.412  0.605  2.313
  2.727  0.212  5.405 17.472 11.195  4.738  2.808  1.76   4.35   3.786
  0.201  4.81  23.61  11.46   9.605  2.662  0.39   0.392  0.205  0.21
  0.198  0.203 17.507  0.897  7.379  0.431  0.206  7.397  2.197  0.218
 32.394  1.132  5.175  0.606  0.594  0.394  0.194 12.977  1.158  4.283
  0.417  0.204  0.205 15.971  4.893  5.235  0.678  0.211  0.204  6.316
  0.603  0.207  0.202 18.954 12.967  1.024  0.197  5.226  0.205  2.906
 20.925 19.946  1.061  1.005  3.161  0.595  0.415  3.902 20.555  4.525
  0.404  0.198  0.197  0.203  0.199 15.208  0.827  2.761  0.643  0.434
  0.209  0.222 27.945  4.631  4.493  0.195  3.659  0.401  0.208  0.201
  5.188 13.594 16.148  1.248  3.332  2.88   0.212 21.66  12.717  3.4
  4.008  0.995  0.197  0.195  0.195  0.199 19.722  5.346  6.92   3.284
  1.012  0.213  0.199  0.208  0.212  0.205 25.847  0.22   5.065  0.81
  2.587  0.212  0.212  0.21  10.458  3.966 18.833  2.662  3.812  3.536
  0.196  0.197  0.203  2.578  0.204 23.5    9.283  2.573  0.201  0.406
  3.642  0.202  0.201 28.902  6.789  0.199  0.601  0.801  0.203  0.202
  0.201  0.201 24.409  7.721  6.9    1.018  3.027  0.203  0.204  0.204
 19.23   5.145  0.203 10.836  0.624  0.196  3.873 26.101 10.985  0.81
  2.849  0.404  0.211  0.205  8.282  5.054  0.21   3.867  0.411  0.204
 16.939 13.034  2.7    3.241  5.17   4.095  0.417  0.209 27.692  7.489
  0.623  0.638  0.413  0.418  0.208 13.559  4.241  0.6    0.201  0.2
 25.981  2.012  0.213  3.022  0.213  0.206  0.208  9.342 20.056  6.224
  0.214  0.203  5.57   2.773  0.212  0.203  0.201 18.007  3.217  3.288
  0.612  0.414  0.212]",[ 0.57315126  0.96766685  0.76501729 21.96694183],1748576930,,False,3,6df61_00034,2025-05-30_11-48-50,376.73153614997864,1114.799561738968,3746949,ubuntu-vGPU-01,10.11.27.88,1114.799561738968,3
24.225,"[12.346 17.94   0.656  4.66   0.171  0.166 23.225 15.616  0.172  4.429
  0.344  0.169  0.166  0.165 18.806  5.172  0.174  0.342  0.341  0.175
  0.167 25.422  3.994  4.299  0.168  0.75   3.245  3.462  0.171 37.736
  3.984  3.112  0.17  14.71   0.169  0.171  0.168  5.297 13.471  8.924
  5.629  0.178  0.174  3.105  3.676  0.171  0.167 24.808  4.24   6.076
  1.681  0.333  0.333  0.333  0.169  3.12   0.168 19.644  4.743  4.288
  4.38   5.111  0.359  0.35   0.337  0.166  5.703 10.042  0.506  4.151
  0.181  0.172 21.215  2.38   3.695  0.166  0.33   0.164  0.165  0.164
  0.17   0.169 20.382  0.877  0.513  0.171  0.168  9.133 12.805  2.816
  4.787  2.382  0.174  2.705 10.158 13.836  5.109  0.348  0.17   0.171
  0.178 35.155  2.672  1.511  0.662  0.167  0.172  0.169  0.176 41.134
 13.415  4.539  4.164  0.343  0.167 22.106 10.21   4.11   0.345  0.17
  0.168  0.336  0.172  0.167 29.022  3.622  1.347  2.879  0.332  2.678
  0.166  0.175  0.171 13.658  2.591  1.16   0.491  4.128  0.174  0.164
 12.421  2.664  0.171  0.332  0.348  3.035  9.675  5.46   0.518  0.166
  0.183  0.176 16.23   0.688  0.333  0.169  0.168 16.842 22.479  0.178
  3.033  0.172 11.569  2.672  3.008  0.168  3.341  0.353  0.173 20.037
 10.002  0.163  9.042  6.494  3.197 26.518  4.83   5.369  4.404  0.675
  0.332  3.581  0.164 38.146  2.702 10.711  0.175  0.497  0.33   0.329
  0.163  0.81  36.76   7.938  0.174  6.138  3.593  0.342  0.166  3.857
  0.168  5.428 17.211  3.265  0.172  0.17   0.172  0.166 31.541  4.878
  4.004  0.17   0.518  0.348  0.168 23.852  3.277  0.679  3.287  0.168
  2.727 19.612  0.177  5.927  0.172  0.171  0.169 13.742  3.57   0.344
  0.498  0.167  0.171 13.485  9.509  4.687  3.587  0.341  0.167 14.273
  4.503  3.602  0.168  0.172  0.167 20.157  0.533  1.006  0.488  0.166
  0.17  13.198  0.512  0.171  0.176  5.14   0.171 11.942 16.211  4.162
  3.777  0.349  0.175  0.165 31.936  3.693  0.326  0.169  3.645  5.312
  0.169 30.015  1.682  6.035  1.7    7.418  4.225  0.166 16.491  2.327
  0.333  0.165  0.517  0.176  0.174  0.164 27.804 15.796  3.691  5.011
  0.67   0.164  0.164  0.166 25.546  4.384  4.629  3.445  3.163  0.172
  0.175  0.17   0.171 22.54  19.31   7.055  0.175  0.695  0.695  0.514
  0.18   0.171  0.177 22.713  3.009  0.34   8.937  0.342  0.168 28.854
  4.659  5.739  3.929  0.493  0.166  0.176 22.409  4.656  0.498  2.702
  0.169  0.163  0.165 17.222  0.6    0.67   0.179  3.14   0.502  0.17
  0.168  0.163  2.395 34.574  2.707  3.876  0.847  7.732  3.74   4.837
  2.586  9.837  3.595 12.188  1.046  3.012  3.639  0.168  4.582  0.174
 13.369  4.234  0.522  0.344  0.162  0.178 26.112  3.943  0.505  0.168
  3.771  0.169  0.177 26.968  5.803  3.444  4.009  0.668  0.168  0.335
  0.173 30.834  0.185  0.871  0.671  0.666  0.172  0.172  0.18  14.575
  1.687  0.348  0.173  0.174  0.167  0.165  0.175 14.689 11.195  0.508
  0.508  0.343  0.179  0.166 14.941  5.368  5.345  0.333  3.555  0.171
 11.024  6.045 10.821 13.001  4.368  0.506  3.337  3.32   0.17  14.975
  0.521  0.507  4.674  0.172 14.796  0.34   4.042  0.333  5.795  5.889
 15.585 17.959  7.956 14.904  7.599  0.165  4.256  4.147  4.036  0.171
 25.345  9.194  0.181  0.844  9.119  5.086  0.168 32.921  3.667  4.641
  1.026  0.169  1.352  0.178  0.17   5.755 29.61  11.699  3.807  0.174
  0.167  2.805  0.171 21.454  2.644  6.018  4.562  0.686  0.178  0.165
  0.168 13.682  2.633  0.521  0.17   0.176  0.177  0.178  5.983 11.182
  9.558  0.342  0.345  0.171 18.408  8.361  0.17   0.171  0.331  0.77
  0.173 33.127  6.245 13.487  0.692  4.408  0.168  0.17  29.09   6.62
  6.523  0.168  0.169  0.17   0.166  0.169 20.047  9.716  4.824  6.163
  0.849  0.175  0.165  0.178  0.173 17.623  5.729  0.172  4.45   0.166
  0.167  0.171  0.17  31.876 10.278  0.341  4.228  3.638  0.338  0.168
  2.579 10.676 18.152  2.96   8.651  0.517  0.166  0.349  0.166  0.165
 17.22   3.527  0.186  0.529  0.346  0.168  0.168  0.167  6.125  5.423
 24.68   4.235  5.828  4.65   4.153  0.339  3.48  32.955  8.274  5.468
  7.57   0.515  0.171  0.341  0.17  27.995  3.65   0.193  9.576  0.497
  0.166  0.17   4.448  3.426  0.173 25.778 24.329  7.246  3.873  0.505
  7.845  0.349  0.168 27.563  3.404  0.19   1.861  0.17   0.341  3.255
  0.177 30.253  4.921 12.056  0.336  0.166  0.167  0.163  5.608 14.562
  0.683  0.164  0.338  0.169 15.765  4.79   0.35   0.18   0.343  4.397
  6.005 19.614 11.906 19.187  0.171  0.501  0.669  0.168  0.342  0.168
  0.164 10.472 22.444  9.469  7.158 13.204  1.02   4.915  0.506  3.156
  0.174 27.7    6.161  0.347  0.505  0.166  0.171 20.722 10.047  6.396
  0.336  0.337  0.169  3.423  0.176  0.179  9.633 12.563  8.862  0.84
  0.702  2.897  3.049 17.     3.557  0.331  0.176  0.34   0.171 30.466
  8.813  2.454  0.51   0.17   0.336  0.169 25.98   4.752  0.179  0.169
  3.975  0.502  0.166  0.177  0.173  0.176  0.171 19.905  7.796  0.193
  0.85   3.852  0.17   0.177 20.324  7.233  0.666  0.338  0.177  0.167
 15.358  0.887  5.666  0.897  0.339  2.718  0.169  5.428 15.428 17.301
  2.812  1.853  6.762  0.517  3.586  3.606  0.174 10.658 18.353  1.823
  7.047  0.165  0.672  0.164  0.177  0.163  0.165  6.511 11.669  0.347
  0.174  0.344  0.168  0.176 31.422  0.364  4.818  0.169  9.845  0.18
  0.978  0.169  0.169 22.372 10.941  0.742  4.824  0.172  0.664  0.168
  3.595  0.172  0.169  3.6    0.17  18.461  0.179  0.176  0.178  0.338
  0.166  0.168 17.143  8.375  0.34   0.167  0.172 14.986 16.126  0.555
  3.522  0.525  3.255  0.185  0.183]",[ 0.57740765  0.9638585   0.76019433 21.43739054],1748577293,,False,4,6df61_00034,2025-05-30_11-54-53,362.9919807910919,1477.7915425300598,3746949,ubuntu-vGPU-01,10.11.27.88,1477.7915425300598,4
