mean_reward,mean_q,mean_r,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
25.306,"[35.449  1.063  4.962  7.589  2.797  2.743  0.938 22.545  8.518  0.933
  3.615  0.962  0.952 15.484  1.626  4.969  2.136  2.084  1.022  4.431
  8.496  7.38   1.127  1.005  1.022  0.999  1.426 35.219 19.292  0.955
  5.142  4.25   3.755  1.947  0.937  1.873  3.811  8.345  3.637 21.877
  7.428  5.619  1.948  0.937  0.927 12.145  3.354  1.003  1.042  0.954
  3.464  1.376  0.925  0.907 13.888 16.663  2.416  6.252  2.667  1.016
 20.604  3.066  3.385  0.968  3.155  1.383  0.998  1.001 11.756 14.866
  4.696  2.534  1.013  0.958  0.955  0.958 32.887 10.098  4.926  4.397
  2.689  6.012  0.971  6.685  0.964  1.708 12.068 21.426  4.346  0.948
  2.741  0.917  0.93   0.922  0.917 21.525 17.98   7.705  5.715  0.992
  4.339  0.97   0.968 26.32   8.081  8.53   6.323  5.892  2.659  0.949
  1.879  0.96   0.956 10.91   1.82   7.278  2.773  0.901  1.387  0.92
  0.992 21.927  5.966  2.967  6.62   3.863  1.873  1.578  1.384  4.271
 15.43   1.742 10.151  1.931  2.616  0.944  0.931 36.345  1.077 12.257
  2.07   3.114  0.979  4.15   0.971 14.132 13.131  5.047  2.147  1.021
  1.023 40.667 16.306  3.969  2.916  0.977  4.291 16.214 16.512 11.15
  3.915  0.949  1.595  2.786  0.93   0.924  1.028 12.978  4.945  4.144
  1.84   0.95   0.932  9.427 29.297  3.069  9.197  8.749  0.944  3.027
  2.     0.942  0.962  0.968 20.22   1.772 17.768  5.556  1.046  1.926
  0.946  4.997  0.94   0.945 14.235  8.682  0.922  4.774  0.902  0.915
 26.06   4.228  3.448  4.186 10.192  3.589  1.939  0.929  1.746  1.461
 18.795  1.03   0.977  0.977  1.861  0.928  0.952 43.04  15.446  4.468
  2.803  1.839  0.925  0.926 10.516  7.67  10.011  8.71   0.965  1.499
  2.015  3.226 31.307  4.995  2.558  5.258  9.18   3.232  4.235  0.912
 15.441  3.473  7.982  3.517  0.981  2.834  0.986  1.053 28.721  4.542
  5.466  0.929  0.919  0.924  4.324 24.657 11.495  7.483  1.035  8.005
  0.959  4.511  0.961  0.967 33.923  8.829 11.603  3.86   1.915  3.481
  0.946 18.001  6.662  7.624 14.488 11.087  2.865  0.958  1.952  0.944
  7.995  8.668  3.511  2.831  1.98   1.004 22.474  4.91   0.935  2.844
  0.946  0.955 30.378 11.29   2.111  2.03   6.247  1.008  2.     0.981
  3.891 13.319 32.057  9.499 16.09   3.902  1.077  0.981  4.921  0.992
 21.813  1.148  1.101  6.923  1.991  3.732  1.046 31.625  6.445  2.646
  2.8    0.958  0.955 12.936 15.595  1.793 18.768  7.78   0.98   6.242
  0.984  1.087  1.066 37.984 15.269  4.843  4.963  3.794  3.564  3.823
  1.035 19.302 14.07   4.637  1.901  0.948  1.014  0.954 16.292  9.907
  1.981  1.732  7.712 11.214  6.22   2.602  8.353  1.017  1.024 22.591
 20.386  1.092  2.199  8.983  0.994  2.765  1.997  0.994 41.327 15.621
  1.798  8.445  1.071  6.461  0.94   4.205 12.649  2.017  3.548  5.56
  2.613  1.039  1.046 20.037  3.794  2.912  0.908  4.49   0.918  0.909
  0.916 30.934  2.95   1.373  4.247  1.818  1.446  3.264  1.438  0.907
  0.909 28.365  9.473 12.692 10.183  5.101  4.046  0.964  0.965  1.04
 25.844  3.106  3.735  3.457  8.575  2.063  0.984 34.471  5.441 11.173
  2.787  4.492  3.854  1.026 19.512 11.139 17.571  5.535  2.05   2.007
  0.996  1.086 23.669  8.737  1.988  0.95   0.95   2.812  4.344  3.942
  1.342  4.479 21.285  1.005  0.923  1.035  2.802  1.772  0.909  0.905
 32.509  8.647  1.535  3.324  5.552  0.966  1.912  0.968  8.408 11.463
 13.859  2.446  9.199  0.983  0.981 16.035  4.34   1.028  2.055  1.019
  1.016 16.736 11.657  4.169  5.119  1.033  2.903  1.025  1.029 31.429
 12.196  5.321  1.033  4.187  2.771  1.013  1.006 28.489  1.123  7.863
  3.949  4.495  2.048  0.996 19.891  2.864  3.119  3.48   1.613 18.145
 10.276  2.839  3.754  0.931  1.034  0.929 15.285  8.524  6.899  4.3
 11.533  4.171  1.854  0.929 25.253 20.688  0.944  3.721  7.489  3.362
  2.758  0.942 41.917  5.098  4.019  3.883  1.957  0.983  0.973 19.801
  8.785  4.733  1.029  3.373  1.089  4.504 18.269  1.744  4.512 13.777
  4.07   4.822  2.893  2.916  0.961  0.963  8.321 31.019 12.234  7.974
  2.088  0.997  1.007 26.493  8.812  5.286 14.279  1.601  0.974  4.496
  1.008  1.954  4.32  13.662  3.278  5.188  1.364  1.047  1.055 17.059
 26.961 15.933  1.832  6.954  1.063  0.934  0.938  7.507  7.534  1.595
  3.448  2.861  0.95   0.951 14.152  7.497 14.846  8.946  1.895  1.885
  0.95   0.946 11.897  1.651  7.04   8.115  1.628  0.931  0.946  1.032
 21.855  7.869 11.841  4.927 13.023  6.446  2.951  3.926  0.983 22.132
  1.557 21.029  3.054  3.922  1.946  1.507  0.957 34.524 13.896  0.934
  0.934 11.442  4.372  0.909  0.916  4.381  4.377 15.772 17.697  4.575
  4.147  2.004  4.617  2.001  0.997  0.991 14.037  6.055  3.762  4.347
  0.995  0.995  0.997 33.168  3.832  4.274  3.109  2.957  0.948  0.954
  1.694 20.254 15.029  8.854  2.568  1.007  0.993  1.01  35.168  6.309
  2.438  3.731  2.476  1.726 12.957 25.656  8.35   3.187 14.842  2.046
  1.087  2.048  1.016  1.016 18.711 22.09   8.817 13.433  1.018  1.018
  1.019  2.847  1.017  1.007 19.659  8.982  3.576  0.942  0.916  5.23
  1.873  3.496  0.959 38.253 12.622  4.935  3.092  0.969  1.01  31.665
  8.148  5.798  6.47   0.953  0.947  0.955 29.437 20.889  7.057 11.567
  4.868  1.908  0.946  0.945 30.735  8.638  2.802  2.801  2.571  0.943
 34.011 11.113  1.013  2.043  3.652  1.605  1.969  1.985  1.078  3.762
 23.474  6.849  3.169  1.041  1.04   2.831  1.114  3.383 31.267  5.37
  9.788  4.177  1.482  5.767  2.425  0.958  3.92   4.812  3.858  1.642
  8.431 21.376  1.079  2.147  1.759  4.871  8.186  3.803  3.359  0.979
 32.863  3.336  5.918  1.928  8.07   3.557  1.776  3.589 22.146 19.158
  4.344  3.944  2.078  6.979  9.21   2.516  0.91   0.933  3.124  4.228
 30.441 14.189  2.581  5.246  2.634  6.735  2.032  0.981  4.345  7.269
 21.685  7.504  3.849  4.084  0.968  8.037  7.388  6.565  6.814 11.061
  0.948  5.996  1.876  1.325  1.038]",[ 0.57493571  0.98412651  0.75216108 21.74069313],1748586017,,False,1,6df61_00041,2025-05-30_14-20-17,376.24496483802795,376.24496483802795,3810937,ubuntu-vGPU-01,10.11.27.88,376.24496483802795,1
25.976,"[ 8.859 23.406  5.585  1.888  3.843  0.651  1.951  0.652  0.652 11.806
 13.01   6.808  1.876  1.146  0.635  0.642 21.684  9.846  0.699  7.25
  0.676  0.678  0.665  0.666 20.43   9.051  0.701  2.015  1.318  0.651
  0.653  0.653 20.013 17.48   5.098  2.622  2.74   9.261  2.63   1.291
  1.308  0.649  2.509 28.423  3.392  7.187  3.389  2.034  8.707  3.104
  0.635  0.636  0.632 14.818 13.646  5.66   1.344  0.673  1.337  0.664
  5.114  0.664 31.163  8.337 12.977  0.723  4.826  1.985  0.664  4.6
  0.663 18.366 17.553  0.694  6.401  0.659  1.783  1.297  0.648  0.649
 35.338  5.038  4.498  6.989  3.011  2.466  3.644  0.645  9.247  4.601
 16.588 22.363  1.279  1.274  4.757  2.572  0.644  0.645  0.646 26.292
  9.573  2.574  8.94   1.87   0.634  4.475 30.539  8.517  4.117  6.518
  3.241  0.655  1.316  0.654 26.915  5.447  1.935  1.309  1.312  0.649
  0.646 37.739 10.834  4.828  2.041  1.995  0.659  0.657  4.6    6.236
  3.838  5.78   1.956  0.656  0.654 15.108  5.997  1.967  4.298  0.666
 23.435  6.515  1.371  3.982  3.684  2.019  1.213  0.65  13.586  6.436
  4.177  3.788  1.727  1.422  4.531 29.514  7.264  3.359  4.64   5.669
  1.364  0.681  9.505 22.28  12.701 10.945  0.668  1.974  1.317  1.312
  0.655 18.984 14.591  3.206  2.855  2.568  4.639  1.263  1.277 32.215
  0.698  0.699  2.007  1.841  3.193  1.263  0.631  0.64  14.187 20.383
  1.048 11.176  6.864  1.927  4.064  0.642 16.642  2.028  1.7    5.437
  0.611 28.814 13.343  6.902  7.823  1.29   0.649  1.292  1.307  0.649
  4.063 13.394  3.053  2.778  3.586  4.71   1.281  0.643  0.647 24.095
  2.564  8.379  7.643  9.126  1.202  1.213  1.153  0.604 15.38   5.435
  6.327  5.817  1.266  1.251  0.62   0.623 14.572  1.306  0.63   0.629
  1.269  0.625 26.787  5.131  0.752  8.255  0.666  0.659  0.667  3.317
  1.295  0.642  0.649 18.271 18.7    0.65   3.71   0.606  1.873  1.152
  0.621  4.971 14.887  8.553  3.887  1.957  2.598  1.327  4.016 25.516
 13.988  2.623  3.607  0.633  1.268  0.639 19.858 11.209 11.455  5.532
  4.099  0.649  3.09  27.09   1.752  1.315  0.649  4.226  1.915  0.644
  0.648 13.88  11.477 13.243 14.206  2.368  3.35   1.235  1.228  0.613
 19.817 19.502  9.679  6.315  6.466  0.648  1.293  0.645 10.599  4.959
  2.177  1.962  1.289  0.614  0.615  1.328 34.915  9.477  1.285  2.042
  4.971  2.69   3.972  4.48  24.195 23.533  5.985  1.915  2.658  1.296
  1.213  0.649  0.657  4.374 19.548  9.578  2.203  6.738  1.456  1.324
  0.66   0.658 12.528 13.523  6.84   4.333  1.899  0.645  0.639 33.667
 17.893  1.961  2.6    0.65   0.651  0.658  3.586 14.55  17.989  1.785
  3.058  1.309  4.277  1.935  4.985  0.645  0.64   4.723 16.274  4.993
  2.673  4.186  0.652 19.817  3.902  4.926  3.274  1.961  3.748 25.197
  5.869  5.153  1.926  1.277  1.269  0.646 16.136 17.935  3.835  8.512
  1.918  5.191  1.245  0.629 11.703  2.641  1.839  1.899  0.619  4.803
  0.619  1.318 33.666  8.258  6.327  1.281  2.564  1.197  0.637 30.891
 11.287  9.047  6.298  3.435  0.647  0.644  3.097 27.763  1.259  4.124
  0.675  8.646  5.521  0.616  1.247  0.611 12.627  4.085  9.414  1.307
  0.642  0.635 24.689  3.3    2.572  1.311  3.153  0.63   1.224  0.616
  0.629  4.533 24.43   1.357  2.017  0.641  5.774  1.268  3.956  0.629
 15.812  6.938  2.929  0.635  0.631  0.636  3.367 19.728  5.851  3.457
  6.113  0.655  4.244 13.517  9.92  16.754  5.533  9.23   8.148  1.885
  3.85   0.623  0.619 10.539  9.019  7.785  0.924  5.759  1.196  0.596
  0.603 28.155 13.96   3.505  6.626  6.386  0.631  4.065  3.9    0.623
  0.634 16.504  2.148  1.249  6.541  1.878  0.633  0.625 20.793 14.413
  0.634  0.625  2.659  9.049  0.631  0.631 11.281  8.783  1.931  0.65
  0.641 13.942  8.685  2.877  0.685  1.377  0.686 24.952 17.594  4.854
  4.421  1.252  0.63   0.641 26.17   4.017 11.982  0.995  7.512  1.271
  0.634  0.639  0.63   4.526  4.462 22.472 10.76   2.656  1.305  3.768
  3.504  9.43  10.627  1.348  1.364  0.688  0.686 23.638  4.207  7.055
  1.229  1.043  0.606 17.762  7.527  0.637  1.876  0.627  0.633 27.903
 10.491  7.422  4.53   0.641  0.638 15.281  1.38   2.351  1.286  1.272
  0.643 21.637  4.023  2.079  3.806  2.526  3.623  1.828  0.619  0.626
 23.525  7.026  2.514  0.62   3.433  0.62   0.97   0.62  25.438 14.156
  4.982  0.631  1.89   2.759  1.867  1.256  0.634 12.89   2.881  5.404
  6.778  1.401  0.705  0.71   3.477  0.704 15.299  8.636  1.897  3.963
  0.644  0.644  0.65   0.642  4.801 13.452  4.514 20.091  8.868  5.268
  1.259  0.63  12.585  3.45   9.423  4.552  0.685  0.926  0.653  0.593
  2.892  0.573  0.573  3.769  0.574  4.839 22.225  8.696  7.929  5.664
  5.668  1.895  3.71   0.646 22.159  2.577  3.896  0.614  0.621  0.636
  0.614 28.063 15.658  4.53   3.546  6.273  1.236  0.621 18.981 13.969
  1.265  5.694  1.845  0.608  1.15  31.803  4.797  0.648  5.693  0.649
  0.635  0.63   2.703  0.633 10.43  10.666  6.154  1.904  0.638  2.425
  0.633  3.181 14.83   0.662  4.141  0.64   0.645  1.092  0.643 17.26
 28.498  2.13   9.271  0.655  6.439  0.651  1.287  0.648 24.028  6.383
 13.152  5.541  3.898  0.642  1.804  3.637  0.645 19.767  5.217  0.626
  2.011  0.629  0.642 23.23  16.354  2.735  6.286  0.668  5.091  0.662
  0.664  0.661 13.254 27.126  6.088  8.91   0.66   3.259  0.659  0.667
 33.745 15.73   8.644  1.243  4.95   3.041  0.63  17.431  8.178  3.215
  2.071  2.573  4.533  1.122  0.646 27.338  1.927  2.997  2.351  1.25
  0.625 17.171  3.543  7.218  1.296  0.65   1.279  0.649  8.659 13.563
  0.796  6.961  1.366  0.67   3.886  3.239  0.655 17.835  5.978  1.362
  1.986  0.655  0.658  0.651  0.651 13.434 19.486  4.005 10.45   1.307
  0.641  0.65   0.645  0.642  1.277  0.641 11.732  5.404  7.04   4.9
  3.033  0.637  0.63   0.68 ]",[ 0.57491564  0.98080644  0.75460912 22.03331932],1748586379,,False,2,6df61_00041,2025-05-30_14-26-19,361.77069091796875,738.0156557559967,3810937,ubuntu-vGPU-01,10.11.27.88,738.0156557559967,2
24.823,"[10.05  24.791  7.647  0.661  0.669  0.223  0.218  5.777 24.152  6.56
 23.718  1.09   0.653  0.222  4.395 22.483  8.433  0.873  0.268  4.036
  0.224  1.616  4.305  0.219  0.219 14.469  0.704  3.545  0.89   0.236
  0.212  0.211 31.247  4.126  0.924  5.55   0.222  0.219  0.22  33.337
  3.136 10.262  5.258  0.21   0.214  0.223  4.429  0.221  0.215 24.43
 12.733  6.404  4.52   5.762  1.3    0.219  0.222 34.757  2.881  4.29
  1.01   4.921  0.224  0.244  0.245 22.103  2.822  0.223  0.438  3.499
  0.22   0.222  0.223 15.786  4.136  5.726  0.221  0.218 26.701 11.305
  2.006  0.219  0.434  0.222  0.223  0.211 24.983  6.413  5.588  0.656
  0.239  0.214  2.662  0.213  0.211  9.634 12.476  8.999  1.323  0.222
  0.666  0.216  3.83  25.248 22.025  0.235  1.431  5.035  4.506  0.221
  0.209 13.91   1.975  0.445  0.215  0.22  27.219  0.285  0.285  6.165
  0.46   0.622  0.677  0.21   0.217 19.745  1.735  8.094  3.324  4.654
  0.219 26.948  3.818  0.241  0.232  4.582  0.667  0.22   4.222  0.22
  0.224 19.715  0.298  5.759  3.979  0.46   0.237 26.803  0.264  0.946
  5.378  0.218  0.216  5.074  0.687  0.234  6.055  9.7    2.431  0.9
  0.213  0.219  0.22   9.385  8.764  0.664  0.213  0.425  0.215 14.186
 11.454  0.955  0.451  0.228  0.431  0.213 20.29   0.276  1.346  1.465
  0.218  0.209 28.093  0.277  5.103  5.793  0.217  0.427  0.213  0.212
 16.623 16.801 11.084  0.929  2.958  0.225  0.22   0.664  1.041  0.227
  2.729 15.458 17.028 19.08   5.025  6.351  9.161  4.068  0.223  0.225
  4.791  0.223  0.219 19.817 17.543  8.361  0.219  0.894  1.039  0.46
  0.638  0.222 16.608  7.309  4.329  5.86   0.437  0.206 10.397 10.203
  0.466  0.213  0.437  0.227  0.226 23.365  8.777  1.784  4.551  0.234
  1.365  0.232 25.674  7.499  1.19   0.225  0.224  0.224  0.221  0.232
 33.406  1.67   5.172  0.454  0.642  0.219  3.411 19.414  9.095  7.32
  9.248  9.262  0.761  9.268  0.862  4.465  4.971  2.885  0.217 14.454
  5.337  5.586  0.711  0.432  0.243  0.214 10.929 10.715 10.607  4.399
  0.452  0.215 15.847 22.865  1.74  10.051  3.924  0.89   3.233  0.222
  0.222  0.223  4.821 13.58   7.738  0.677  0.211  0.214  2.875  0.208
  9.751 22.67   3.3    0.428  0.212  0.213  0.211  0.22   0.217  0.22
  0.217  4.653 13.119  3.342  0.543  0.244  0.45   1.145  0.216  0.216
 30.403  8.64   3.039  1.094  0.437  0.214  0.21   0.21  21.007  1.411
  1.446  0.451  0.214  0.21  14.233  8.393  0.232  0.211  0.209  0.223
 15.03   3.911 32.056  0.248  1.056  8.262  0.417  0.66   0.434  2.57
  5.262  8.421 21.406  1.183  0.24   3.315  0.429  0.428  0.431  2.618
 37.489  8.279  8.595  0.912  0.477  0.23   0.223  5.816 31.349  9.338
  5.92   0.867  2.901  0.216  0.215 25.913  7.406  3.689  0.661  2.911
  4.564  3.358  0.225  6.337 41.992 11.987  2.219 10.633  0.453  3.82
  0.232  0.222 13.642  9.297  7.898  1.183  0.656  0.444  0.227 13.977
  1.545  0.64   0.232  0.22   0.218 31.923 11.671  1.301  1.085  0.236
  4.836  0.225  0.214  0.21  16.778 11.956  7.272  0.259  0.496  0.219
  0.859  0.648  0.209  0.207 34.736  0.8    4.24   1.784  0.22   0.429
  4.984  0.213 10.613 27.871  5.506  7.733  0.448  0.219  5.118  0.436
  0.444  2.682  0.236 29.296  3.083  4.874  0.47   0.225  0.237  0.454
  0.217 35.476  5.91   9.257  6.975  3.124  0.213  3.308  0.215  0.215
 38.203  0.522  3.317  6.197  5.436  0.215  2.789  0.219 16.539  3.385
  6.969 10.392  0.662  3.019  0.234  0.451  0.213 23.613  8.991  3.545
  0.439  0.212  0.219  0.21   9.502  7.244  3.592  4.569  0.213  0.227
  0.212  0.897 32.869  4.398 16.963  1.418  0.677  0.668  0.67   0.232
  0.219  0.222 26.767  0.992  5.546  0.234  0.232  0.235  0.235 19.39
 16.448  2.922  9.783  7.654  3.214  3.631  0.234  0.226 16.018  1.039
  0.659  0.216  0.216 24.922  6.014  1.625  0.268  2.167  3.772  0.218
  1.097  0.212  0.218 19.126 12.213  3.91   1.063  2.585  0.224  4.155
  0.222  0.223 18.445  5.06   0.218  0.216  0.434  0.216 26.295  2.769
  0.427  4.179  3.551  0.217  0.227 36.085 15.492  0.658  6.558  0.453
  0.229  0.222 35.529  8.442  5.963  6.012  0.879  0.438  3.971  5.136
  0.226  0.226 25.595  7.975  0.865  0.227  0.442  0.217 19.563  8.158
 24.486  0.536  4.935  0.223  2.985  4.009  0.233  0.217  5.297  0.22
  0.235 16.224 24.829  7.165 10.277  0.219  0.218  4.216  2.9    0.766
 23.865  0.276  3.778  3.17   1.474  3.349  4.285  0.236  5.88  27.53
 12.785  5.912  6.411  5.418  0.218  0.226 12.463  3.5    0.66   0.432
  0.218 10.308 13.024  1.906  4.153  0.661  9.174  0.217  0.221  0.829
 25.319  6.543  1.784  0.221  0.224  3.958  0.212 33.845  6.694  3.166
  5.356  6.514  0.233  0.227  0.224  5.423 10.417  8.066  3.015  7.58
  0.427  0.22   0.213  0.218  0.217  0.218 18.441  0.696  0.463  0.219
  5.223 28.603  3.568  6.98   2.239  1.94   5.149  0.218  0.232 10.126
 13.525 13.089  6.216  0.22   5.093  0.214  0.64   0.217  0.232  0.225
 20.218 14.344  1.183  4.454  0.941  3.105  2.985  0.21  27.368 15.468
  4.001  3.467  5.488  0.232  2.491  0.225 30.251  0.725  0.447  0.866
  1.402  2.766  0.231 33.388  0.254  9.418  0.222  3.871  4.722  0.232
  3.2    0.214  4.957  0.225  5.856 25.646  1.696  7.21   1.443  0.214
  0.216  0.214 33.734  0.272 10.375  1.443  5.115  0.211  0.22  30.792
  6.117 10.187  0.653  0.223  0.215 22.249  3.607  5.168  0.23   0.231
  0.207  0.221 28.381  1.918  2.469  7.465  0.461  0.212  0.218  0.21
  0.216 13.749  1.234  0.244  0.474  0.43   0.215  0.224 26.556  0.575
  0.273  1.39   0.22   5.587  0.224  0.221 20.295 13.207 11.249  4.963
  0.244  0.662  0.234  4.52   5.1   10.311  3.564  0.244  0.439  0.213
  0.215  0.234 28.453  5.087  2.496  8.824  0.227  0.25   0.233  0.218
  0.222 17.918  8.763  0.244  0.892  0.22   0.458  0.438  0.214 19.501
  4.003  5.239  0.434  0.215  0.225  0.219]",[ 0.57609695  0.96404212  0.75686433 21.477359  ],1748586744,,True,3,6df61_00041,2025-05-30_14-32-24,365.7010655403137,1103.7167212963104,3810937,ubuntu-vGPU-01,10.11.27.88,1103.7167212963104,3
