mean_reward,mean_q,mean_r,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
25.061,"[24.581  2.282 10.517  3.812  2.298  1.956  1.984  1.01   1.404  5.147
 14.067  2.822  1.884  2.397  2.664  0.961  7.62   6.453  2.121  1.064
  4.492  1.057  2.869  5.026  8.376  2.078  3.083  1.017  0.99  19.489
  5.133  4.219  2.827 16.226  5.923  0.963  0.951  0.936  2.754  0.939
  0.943 13.619  7.885  2.169  1.313  5.687  1.91   1.865  0.988 10.021
  2.947  1.942  1.87   0.932  2.293 15.195  1.269  4.016  3.079  2.073
  1.027 16.291  3.058  2.979  0.962  1.     0.999  1.008 14.108  1.985
  1.341  3.424  4.654  0.957  0.973  0.985 10.639  6.382  6.803 10.834
  5.458  1.996  3.271  2.682  1.289  2.586  0.985 19.708  6.863  2.344
  2.759  3.729  0.951 18.93  10.42  10.158  1.992  3.068  0.986  1.019
 22.833  3.853  7.207  3.516  2.871  3.219  1.951  0.969  2.879  6.879
  4.071  0.908  1.823  2.759  0.933  1.468 10.904  8.024  4.701  2.289
  3.645  5.105  1.294  0.947  0.945  2.041  2.718 12.38   1.006  4.775
  4.284  3.626  1.006 25.078  6.536  6.696  4.067  0.994  3.724  1.068
  5.95   8.762  4.712  1.029  1.035  1.035 10.336 18.032 11.576  1.368
  3.556  3.024  2.73   0.999  2.65  26.176  6.614  4.414  1.273  1.863
  0.936  3.46   0.951  7.712  3.722  5.537  1.85   0.957  0.956 18.771
 11.112  9.938  2.946  1.029  2.473  2.779  2.699 22.434  2.152  3.856
  0.957  1.93   0.954  1.42   0.946  0.952  0.956  7.338  2.87   9.231
  1.916  0.925  0.935  0.921  0.919 22.785  9.859  7.259  6.724  0.949
  0.933  0.925  5.299  7.662  6.634  0.958  1.948  0.946 12.754 20.773
  8.018  1.892  6.256  1.853  1.271  0.933 15.667  8.807  5.512  3.452
  2.243  0.975  2.502  8.398 20.996  9.732  1.933  3.676  0.922  0.974
  0.916 10.15   4.109 11.587  4.472  2.419  2.709 13.586 10.625  1.166
  5.226  4.732  3.891  0.921  1.432 12.516 12.166  2.343  5.216  3.846
  0.972  2.484  0.988  0.963  2.833 13.349 20.202  7.614  6.789  2.721
  3.701  0.977  0.96  19.525 11.154  2.659  3.179  4.212  2.678  0.944
  0.956  2.714  8.699  2.552  4.724  2.794  3.005  1.01   0.995  2.79
  7.081  2.699  1.286  3.889  5.821  1.873  1.951  1.033  1.398  2.729
 18.883  4.656  9.846  2.094  1.021  1.017  2.066  2.766  0.983 13.714
 20.294  6.185  7.158  0.996  5.014  0.994  2.037  2.985  1.036  5.151
  2.435 10.947  5.683  3.48   2.357  1.003 13.945  7.29   2.909  0.969
  7.875  2.965  1.438  0.978  5.535 18.514 11.125  2.362  4.806  1.994
  2.857  2.037  2.833 25.771 15.63   1.476  2.62   5.346  3.259  1.041
  1.053 19.291  3.268  1.004  1.344  6.499  1.973  0.952  1.394 20.559
  2.595  3.842  3.025  1.07   7.074  3.753  3.105  1.037  1.036  1.309
 25.556  2.151  4.675  1.034  3.57   2.066  2.076  1.014  1.01  24.755
 15.398  1.037  1.449  5.286  3.161  0.936  2.874 15.103  4.2    2.2
  1.067 14.796  3.81   3.979  2.492  0.917  0.916  0.937 23.26   9.401
  1.853  3.182  1.826  0.925 16.726 12.332 10.068  2.853  2.863  2.429
  1.026  0.977  0.967  2.7   12.355  4.895  2.473  1.012 11.029  4.06
  2.041  1.016 20.842 14.206  7.477  5.05   3.451  1.127 17.885  9.646
 10.319  4.384  1.079  1.025  1.016 21.438  5.689  6.383  0.937  2.685
  0.965  0.964  8.034  8.917  5.614  3.283  4.674  1.86   0.919 11.43
  9.738 10.506  5.879  3.288  3.818  2.076  2.952  2.488  7.645 11.801
  3.882  2.362  3.448  2.209  5.08   6.254  7.156  3.079  1.035  1.038
  9.616 10.531  7.147  1.042  1.046  1.095  1.026  1.032 25.643  1.095
  4.684  6.36   5.831  2.548  2.722  1.047 14.317  5.442 10.575  2.739
  2.751  4.001  0.985  0.982  0.989 12.64   4.181  3.103  2.872  1.035
 13.954  1.44   4.44   5.665  1.97   0.933  0.936  1.971 13.685  8.046
  6.303  1.947  4.748  0.938  2.188  0.929 22.898  3.97   5.797  5.378
  2.207  2.905  0.939  1.371  1.022 17.21   9.442  8.962  3.911 10.389
  2.515  1.522  1.01   3.09   1.058  0.99   7.054 12.489  5.305  2.974
  1.028  1.031 15.599 16.513  2.718  2.366  3.179  1.98   0.981  1.244
  2.668 20.059  6.881  3.946  5.955  3.236  1.015  1.01   1.018  9.863
 15.172  1.049  3.566  8.114  5.455  1.005  0.987  5.104  2.828  0.994
  8.845  1.298  2.407  2.066  3.043  0.979  0.984  8.336 11.546  4.295
  6.803  8.37   1.936  0.955  4.844  2.869  0.946 12.73   2.969  0.96
  1.953  0.956  2.853  6.439 10.256 10.53   6.452  1.925  1.92   3.378
  0.973  9.992  5.05   1.883  2.802  0.925  0.917 30.419  5.167  3.12
  3.044  2.074  2.004  0.997  0.995  9.236  4.05   8.085  7.848  3.446
  2.954  4.967  4.868  1.945  0.968 28.669  6.722  3.781  6.29   0.917
  2.827  0.915  1.441  2.451 15.642 10.884 11.274  1.042  3.312  3.894
  3.073  1.03   1.01  13.365  4.291  1.025  1.491  1.02  23.605  1.961
  1.192  9.709  1.384  3.618  3.06   1.361  4.562 10.546  1.331 14.216
  7.402  4.279  1.28   1.018 24.611  8.326  0.916  4.227  0.935  1.862
  0.944  0.926 12.995 17.077  7.795  1.03   2.481  4.152  1.073 23.556
  7.702  7.705  3.176  2.612  1.452  3.059  3.739  1.408 14.655 10.128
  3.153  1.891  0.934  0.964  0.978 28.836  3.951  9.848  1.03   3.217
  0.984  1.953  2.456 20.987  9.658  5.8    1.025  3.764  0.966  0.961
 15.188 11.337  6.028  5.444  7.589  6.977  0.976  1.972  0.964  0.957
  1.377 18.58  14.16   4.609  3.941  1.917  0.951  0.953 22.47  11.948
  6.434  0.983  2.028  1.05   1.01  15.039  8.57   2.569  2.113  2.047
  1.027  7.916 20.612  4.038  8.957  4.042  5.661  0.95   0.949  1.031
  7.948 15.419  1.031  7.856  4.688  0.993  0.998  0.991 17.203  2.372
  7.429  9.984  7.227  4.44   0.897  0.903  0.909  0.905 12.478 11.327
 13.287  4.729  3.22   1.913  4.381  2.174  0.939 31.09   4.839  6.824
  4.953  3.07   0.983  0.99   0.995  7.745 17.378 10.354  0.979  2.157
  0.982  0.963  2.99   9.357  1.764  7.553  8.911  7.017  0.946  2.36
  0.955  0.944]",[ 0.56476657  0.98260096  0.75812991 21.62036238],1748539925,,False,1,6df61_00005,2025-05-30_01-32-05,384.1724622249603,384.1724622249603,3567472,ubuntu-vGPU-01,10.11.27.88,384.1724622249603,1
25.139,"[11.376  6.87  12.921  4.472  8.626  0.851  2.636  0.848  0.853  0.853
  3.851  9.508  4.101  2.804  7.057  3.132  3.291  3.368  1.62   0.827
  0.827 19.19  11.276  6.63   5.742  3.91   0.874  0.865  8.067  3.224
  9.224  5.044  5.727  2.666  1.219  0.859  1.211 32.602 11.545  8.977
  3.556  4.927  6.657  0.849  0.851 23.447 11.107 11.543  6.163  3.36
  2.679  0.826  3.62  20.614  7.025  6.308  3.676  5.97   1.811  0.867
 27.419  6.841 15.279  0.892  5.756  1.795  1.74   5.76   0.871  0.871
 25.378  7.869  1.807  7.541  2.956  4.141  1.459 30.815 15.303 11.558
  0.889  0.852  2.487  0.841  0.846 16.178  7.79  27.178  4.374 10.988
  4.478  4.762  0.836 31.42  12.054 10.911  2.088  1.64   0.834 18.911
  3.118 19.342 16.089  3.902  3.419  3.841  0.858  0.857 18.638  9.392
  7.393  0.87   7.421  2.456  2.839  0.847 42.437 10.987  2.541  3.166
  1.73   2.563 14.61   3.377  5.855  0.845  3.236  0.854 16.447  6.253
  0.861  0.865  0.874 29.642  6.219  8.242  1.668  2.13   2.304  3.374
 17.444 11.759  2.724  4.448  0.892  1.279 22.154 22.827  2.648  3.69
  3.406  3.493  4.071  0.893  0.896 16.218 11.957  9.675 12.659  6.752
  5.572  0.902  0.859  0.86   1.579 23.569 11.939 13.353  0.845  0.841
  4.742  0.827  0.832 21.549 21.288  0.879  2.359  4.089  2.928  1.663
  0.831  0.835  0.819  4.238 26.335 14.374  1.695  6.954  4.573  1.717
  1.676  0.848 14.339  4.887  2.46   0.796  0.794 19.963 17.58   6.272
  8.152  3.66   4.268  1.699  1.768  2.54   0.846  1.622 17.087  7.982
  2.538  1.67   0.835  0.846 14.887  9.076 16.467 18.413  5.207  7.133
  1.555  0.792  0.784  4.073  3.612 11.049  0.905  4.439  4.206  0.815
  3.558  0.805  0.793 14.053  3.681  3.706  0.811  0.816  0.814 32.821
  4.777  0.912 10.118  0.855  2.464  0.848  0.842  0.896 23.993  9.074
  7.457  3.889  4.648  0.808 18.71   6.535  2.608  7.456  1.731  0.855
 25.894  6.543  9.059  6.463  1.668  4.088  0.83  28.196  8.543  2.518
  3.673  0.856  0.864 18.67  14.22   2.615  0.859  0.842  2.496  0.844
  0.845 22.018 10.829  3.456  7.37   0.798  2.404  2.24   1.592  0.801
 25.72  13.341  1.828 10.523  0.843  2.53   3.561  0.84  14.6    5.316
  1.619  0.802  0.809  0.791 28.737  9.955  8.258  4.693  0.837  0.832
  0.827  1.473  0.821  0.823 16.032 19.877 13.411  1.724  5.916  0.894
  3.48   0.854  0.846  0.851 18.206  4.133 11.65  12.083  7.545  5.632
  0.859  0.86  11.401  9.736  6.053  8.116  2.375  2.887  5.91   0.822
  0.83   0.827 19.653 27.004  9.677  5.611  9.889  0.853  0.936  0.861
 22.122 10.239  9.382  3.437  1.684  0.838  1.35  11.485  9.017  3.504
  3.93   1.759  0.834 13.728  9.178  4.462  1.792  2.515  0.85   1.765
  0.893  3.389 18.87   8.051  3.034  6.168  2.303  0.9    1.204  0.833
 28.082  1.298  2.815  8.879  3.087  3.738  2.454  0.813  1.422 12.583
  2.644  3.124  4.719  0.8    0.786  8.852 28.002  7.915  6.228  3.973
  1.491  1.38   0.833  7.292 27.909 14.467  9.557  6.387  4.408  5.258
  3.557  0.847  0.853 16.184  3.009  8.95   5.516  1.784  1.732  0.851
 10.553  1.639  7.191  0.801  0.801  1.558 10.268 10.034  7.32   1.699
  0.84   0.818 18.73  10.995  8.963  1.702  0.818  0.803  0.816 26.069
  8.48   2.534  1.497  3.551  0.819  0.816 16.483  9.221  2.588  0.823
  1.639  0.828  0.832 21.41   2.41   4.403  0.861  5.685  3.707  0.932
  0.846 37.163  3.785  1.784  2.413  2.561  2.455  0.813  2.429  0.82
  0.81  11.966  4.218  1.378  1.299  7.821  5.328  1.543  0.816 30.924
 17.534  3.748  3.131  5.3    2.712  0.813  0.819 14.305  8.106  7.013
  3.217  1.232  0.809  3.374 22.632  6.958  4.715 11.523  3.18   0.871
  1.397 12.013  6.887  1.679  0.85   0.84  15.868  2.784  2.721  0.912
  0.904  1.294 25.418  9.862 12.675  6.341  4.107  3.281  3.359  1.299
  0.838  4.119  3.963 26.186  3.47   6.308  3.219  0.825  0.826  0.826
 27.062 12.909  1.783  2.593  6.199  2.231  0.855  0.85  14.128  3.378
  4.32   1.854  0.89   2.658  0.892 25.491  2.485  8.595  0.794  1.588
  0.856  0.793 13.718 10.856  0.814  1.632  0.818  1.638  1.343 30.567
  4.711  6.853  8.416  4.487  3.043  0.837  0.832  3.963  7.942  7.991
  2.938  5.042  0.844 18.031  8.423  1.351  4.586  6.963  2.529  3.609
  2.061  3.216  2.869 25.178  5.071  0.903  0.829  5.77   0.794  0.792
  0.798 32.521  5.103  3.843  5.625  3.547  4.462  0.823  0.821  8.284
 13.367  6.236  5.278  0.932  0.93  14.221  6.842  6.167  6.024  1.755
  0.845 28.407  2.946  8.591  1.631  3.668  0.819  3.793  0.825 20.056
 12.853  2.835  1.507  2.73   4.082  1.485  0.75  28.114  3.629  2.447
  2.511  4.146  5.349  0.819  0.825 12.138 11.191  6.239  4.437  1.618
  2.442  0.812  0.82  39.729  4.516  0.787  4.658  4.439  0.796  5.321
  3.689  4.347 14.819 11.539  5.754  3.166  1.578  0.786  0.792  8.656
  7.339 17.399  1.528  8.578  3.346  0.83   1.633  0.83   1.212 14.499
  5.235  2.577  4.406  0.833  0.828  0.829  9.526  2.774  4.158  3.743
  5.608  0.847  0.855  0.844 12.445  6.818 17.553  3.544 12.939  4.096
  4.336  2.52   1.689  0.844  3.968  4.169 32.413  5.041  7.551  2.448
  4.277  0.828 12.764  8.932  1.231  5.763  2.444  4.149  0.817  0.828
  3.364  9.8   27.389  8.15   1.751  4.693  5.99   0.879  0.876  0.876
  4.257 36.186  8.791  5.64   4.066  0.865  1.711  0.86  20.711  6.558
 22.74   0.837  0.85  16.228  0.816  1.634  4.498  1.342 24.065 10.104
  2.444  3.193  1.695  1.7    0.843 27.573  0.875  0.863  1.396  4.638
  1.626  0.818  3.735 14.99   8.109  7.709  2.268  3.213  0.834  3.517
 17.199  8.493  2.779  3.074  0.877  2.494  3.98   1.429 12.896  9.179
  0.903  5.77   0.915  1.338  1.433  2.253  0.849 15.364 20.649  4.49
 10.425  5.644  0.836  1.661  0.83  13.348  9.273  0.91   4.826  0.816
  1.625  0.835  0.821  0.821]",[ 0.55504008  0.98411543  0.75916328 21.83134974],1748540288,,False,2,6df61_00005,2025-05-30_01-38-08,362.14293026924133,746.3153924942017,3567472,ubuntu-vGPU-01,10.11.27.88,746.3153924942017,2
24.413,"[40.332  1.535  9.525  9.472  1.258  2.423  0.803  3.009  0.802 42.614
  5.393  6.662  9.104  0.79   3.654  0.781 21.696 20.439  2.404  3.974
  5.052  0.785  3.867  1.564  0.778  0.779 18.71   1.354  1.564  0.77
  1.531  0.76  20.972 20.394  5.43   9.473  5.773  5.025  0.869  9.35
 31.384 13.59   7.296  2.29   4.875  4.343  0.774  1.505 35.382  2.584
  3.815  0.758  0.755  0.75   0.751 31.559 12.515  5.358  7.241  3.869
  5.198  4.412  1.414 19.622  4.767  2.378  3.451  0.749  6.217  1.571
  0.742  9.541  6.456  1.293  6.001  6.678  1.6    0.792 14.771  3.657
 18.245 10.94   2.256  1.512  0.745 32.64  11.244  0.767  2.272  5.082
  0.772  0.761  0.76  24.067  1.321  1.318  6.83   8.933  1.539  1.224
  0.764  0.774 31.71  16.016  3.039  5.283  2.263  2.069  0.748 15.521
  6.751  0.863  2.058  0.774  0.769 23.559 10.973  6.183  2.361  6.602
  0.753  0.762 19.765  4.453  1.339  3.806  0.742  0.739  1.477  1.662
  0.75  14.463 10.426  1.633  2.958  9.988  4.795  0.781  0.793  2.755
  0.797  0.792  0.798  5.563 15.239  8.273  2.792  1.657  0.816  5.587
 31.205  0.857  2.168  2.864  4.937  0.783  5.983  0.774  0.774  5.504
 14.418  5.23   2.74   5.39   0.788  0.784 18.077  2.95   4.221  0.728
 20.43  10.215  1.727  3.181  1.553  0.771  0.775 15.424 10.082  0.849
  5.314  1.655  0.762  0.748  5.24  30.657  4.018  2.498  3.094  0.879
  0.775 27.484 16.555  4.929  2.431  0.811  0.806 43.771  7.737  0.756
  3.054  4.14   1.519  0.762 36.09   9.182  5.812  1.585  0.796  0.793
  0.786 10.933 13.619  8.199  0.836  1.511  0.748  4.99  15.949  3.961
  0.752  0.76   0.759  0.756 32.754 13.559  2.398  0.778  4.174  0.775
 31.331  3.518  1.863  5.259  4.74   0.789  0.781  0.794  9.397 26.346
  8.83   0.817  4.365  0.777  0.765  1.553  7.965  1.34   0.779  0.784
  0.786 35.508  8.387 11.151  5.316  1.577  1.589  0.793  0.795 19.592
  3.472  5.153  0.796 10.114 10.04   4.891  4.719  0.749  0.744  4.664
  0.743 37.305 10.833  5.985  6.263  0.785  0.783  0.879 16.544  1.704
 10.85   2.058  5.465  1.872  0.761  4.773 13.472  4.699 20.364 15.731
  4.385  3.2    4.812  2.818  2.808  8.545 13.464  0.796  2.431  3.836
  0.796 34.473  5.64   2.625  7.167  1.558  2.291  3.941  0.78   0.773
  4.347 13.845 14.4    4.838  5.544  1.569  1.593  0.78  14.257  3.02
  0.852  0.792  1.697  2.449  0.778 32.937 11.433  7.671  7.67   7.381
  3.749  0.747 28.063  9.187  2.448  0.767  1.517  0.751  0.75  27.2
 27.879  3.509  5.594  1.608  1.594  1.543  0.8   34.909  2.645 10.13
  8.073  1.548  0.781 17.832 17.949  1.733  4.506  4.313  7.742  3.847
  2.474  5.428  0.776  0.763 26.209  4.439  5.569 18.519 15.471 11.909
  5.107  4.304  1.81   5.139  9.098 18.604  3.114  0.768  0.767  0.779
  0.767  0.786 16.014  7.799  5.333  0.774  0.758 36.624  5.832  4.34
  1.255  6.051  0.774  2.269  1.692  0.755  0.752  1.632  0.763 23.606
  7.318  1.475  1.504  3.06   0.747  0.756 38.194  2.675  3.007 12.713
  0.752  3.033  0.753  0.755  0.761  0.751 41.895 12.871  2.336  5.187
  2.315  2.841  0.764  0.78  34.582 10.973  1.672  4.512  4.37   2.361
  1.567  3.35   0.787 41.429 12.414  5.215  7.009  0.769  0.766  0.773
  0.765  0.762 29.988  3.267 24.311 15.746  6.327  2.4    3.521  0.794
  3.754  0.773 22.283  8.168  4.703  3.292  0.783  2.287  3.724  0.758
  0.751 26.327  2.092  6.617  9.79   1.492  1.967  0.745 17.471  7.051
  2.306  0.765  0.762 15.672  9.787 13.982 13.274 13.879  9.621  4.385
  0.75   1.499  1.209 20.875 12.774  2.544  7.497  1.62   3.503  0.782
  1.54   0.75  25.19   8.422  2.948 16.381  5.272  7.069  0.779  4.309
 16.222  4.001  2.145  1.541  0.777  0.768 18.185 16.071  1.534  1.689
  7.793  5.343  0.778  0.772 22.928  7.27   4.394  3.891  0.812  0.814
  1.615  0.807  5.231 20.507  6.214  0.78   0.784  1.674  0.769  0.769
 26.93  15.836  8.186  5.824  5.077  0.779  0.779 15.193 35.578  6.856
 13.883  6.104  1.531  0.767  1.831 31.59  22.257  6.83   3.439  5.466
  3.918  2.318  0.775  0.843  0.839 25.354  4.489  1.658 11.61   4.554
  2.476  0.801  0.793 42.831  2.449  3.607  0.768  4.938  2.63   1.538
  1.79   0.866 34.373 14.465  2.116  1.511  4.792  2.441  1.495  0.737
  0.752 16.431 14.024  6.53   3.862  2.508  0.788  0.781 42.581  9.033
  5.392  5.795  2.449  0.779  0.759  0.774  4.948 12.04   3.905  3.112
  0.766  1.524  0.767 28.923  3.852  0.727  2.56   1.462  0.742  0.75
  0.751 22.381 15.258  5.983  2.259  5.39   0.768  0.776 22.397  7.975
  7.98   8.121  6.99   1.627 12.64   0.763  2.287  0.766  0.822 20.698
 17.247  5.243  0.771  4.181  1.411  3.114  0.774  5.725 10.523  9.735
  3.771  0.854  1.634  1.598  0.81  27.531 17.841 11.518  4.215  0.734
  2.286  0.749  1.803 20.685 15.585  4.742  3.313  1.523  0.754  0.755
 32.582  3.7    8.165  4.042  0.765  5.956  0.765 41.563  2.538  1.673
  3.791  0.774  6.053  1.545  2.742  1.238  1.408 30.382 10.17   6.547
 11.616  6.714  0.762  0.745 29.863 17.43   3.775  3.032  0.753  0.748
  0.755  9.946  4.078 24.934  6.713  1.488  5.077  2.178  0.757  0.759
 10.142 31.67   4.612  6.931  0.84   3.886  5.871  6.367  0.782  0.885
  1.436 32.425 12.699 10.083  1.529  1.544  1.55   0.776  4.999 20.653
  1.576  2.962  3.936  0.721  1.473  0.736  0.727  3.017 19.105 17.482
  9.431  4.723  2.295  4.186  0.759 11.624  6.161  5.036  2.182  0.826
  2.504  0.807  0.794 24.998  1.889  6.592  6.489  7.108  0.853  1.696
  1.669  0.8   39.079 14.938  7.213  1.612  0.803 18.173  6.236  0.84
  1.538  0.764 31.818  8.576  5.517  0.825  3.281  0.893  0.797  0.805
 20.368  1.782 18.348  2.41   0.805  2.462  0.798  0.8   24.933  5.515
  0.901  0.792  1.327  0.804  4.97   0.809  0.803]",[ 0.56906939  0.97891555  0.75268453 21.68730552],1748540649,,True,3,6df61_00005,2025-05-30_01-44-09,361.7382469177246,1108.0536394119263,3567472,ubuntu-vGPU-01,10.11.27.88,1108.0536394119263,3
